Date,Open,High,Low,Close,Adj Close,Volume
1995-01-03,17.566921,17.656549,17.537046,17.626673,9.210887,4886494
1995-01-04,17.656549,17.835802,17.507170,17.776052,9.288948,8345825
1995-01-05,17.776052,17.985182,17.626673,17.686424,9.242109,9501446
1995-01-06,17.746176,18.104685,17.716299,17.955305,9.382615,12721452
1995-01-09,17.925430,18.134560,17.895554,18.044933,9.429453,7167192
1995-01-10,18.164436,18.463194,18.074808,18.313814,9.569963,14312627
1995-01-11,18.403442,18.433317,17.985182,18.164436,9.491899,10252055
1995-01-12,18.134560,18.254063,18.044933,18.164436,9.491899,9522366
1995-01-13,18.343691,18.373566,18.104685,18.254063,9.538733,8494775
1995-01-16,18.254063,18.642447,18.254063,18.522945,9.679236,11363744
1995-01-17,18.463194,18.642447,18.433317,18.522945,9.679236,6678919
1995-01-18,18.552820,18.612572,18.313814,18.463194,9.648015,7709438
1995-01-19,18.433317,18.552820,18.254063,18.283939,9.554346,7170958
1995-01-20,18.254063,18.283939,17.925430,18.015057,9.413839,13946946
1995-01-23,17.805927,17.805927,17.298040,17.746176,9.273340,20558921
1995-01-24,17.716299,17.895554,17.566921,17.686424,9.242109,13290894
1995-01-25,17.208412,17.477295,17.208412,17.298040,9.039160,15932672
1995-01-26,17.298040,17.537046,17.268164,17.298040,9.039160,9024051
1995-01-27,17.387667,17.477295,16.879780,17.327915,9.054770,11368346
1995-01-30,17.387667,17.447418,17.088909,17.148663,8.961102,5935004
1995-01-31,17.208412,17.417543,16.790154,17.238289,9.007936,11474202
1995-02-01,17.298040,17.656549,17.268164,17.596798,9.195273,13773728
1995-02-02,17.596798,17.776052,17.566921,17.776052,9.288948,6102782
1995-02-03,17.895554,17.985182,17.805927,17.835802,9.320168,10722755
1995-02-06,17.776052,17.895554,17.716299,17.776052,9.320171,5657186
1995-02-07,17.746176,17.776052,17.656549,17.746176,9.304503,6069729
1995-02-08,17.716299,17.895554,17.716299,17.746176,9.304503,6260938
1995-02-09,17.746176,17.985182,17.746176,17.925430,9.398492,8259216
1995-02-10,17.955305,18.104685,17.925430,17.925430,9.398492,6439176
1995-02-13,17.955305,18.015057,17.865679,17.895554,9.382827,5112011
1995-02-14,17.925430,18.074808,17.835802,18.074808,9.476806,7097738
1995-02-15,18.074808,18.134560,17.955305,18.074808,9.476806,6806113
1995-02-16,18.134560,18.224188,18.044933,18.044933,9.461148,7122842
1995-02-17,18.104685,18.104685,17.865679,17.925430,9.398492,12208912
1995-02-21,17.925430,17.955305,17.716299,17.746176,9.304503,6514488
1995-02-22,17.746176,17.805927,17.716299,17.746176,9.304503,7179744
1995-02-23,17.865679,18.104685,17.716299,17.746176,9.304503,9232414
1995-02-24,17.746176,18.015057,17.746176,17.895554,9.382827,6542102
1995-02-27,17.835802,18.015057,17.626673,17.686424,9.273178,8590589
1995-02-28,17.686424,17.985182,17.686424,17.985182,9.429815,7529108
1995-03-01,17.955305,18.254063,17.955305,18.015057,9.445482,8579292
1995-03-02,18.015057,18.493069,18.015057,18.463194,9.680446,10086787
1995-03-03,18.433317,19.120459,18.403442,19.090584,10.009396,23279776
1995-03-06,19.000956,19.419216,19.000956,19.180210,10.056382,21101167
1995-03-07,19.210087,19.329590,18.971081,19.060707,9.993729,14437310
1995-03-08,19.060707,19.120459,18.761950,19.060707,9.993729,12691327
1995-03-09,19.210087,19.449093,19.210087,19.269836,10.103376,13089226
1995-03-10,19.329590,19.508842,19.210087,19.389339,10.166028,9929050
1995-03-13,19.478968,19.837477,19.478968,19.598471,10.275689,14607181
1995-03-14,19.658222,19.777725,19.478968,19.478968,10.213028,9484710
1995-03-15,19.419216,19.658222,19.419216,19.538719,10.244350,7410701
1995-03-16,19.538719,19.986855,19.508842,19.956980,10.463652,11906409
1995-03-17,19.956980,19.986855,19.747849,19.747849,10.354002,12415602
1995-03-20,19.777725,20.076483,19.717974,19.956980,10.463652,7707765
1995-03-21,19.956980,20.076483,19.628345,19.658222,10.307005,8321976
1995-03-22,19.628345,19.747849,19.419216,19.508842,10.228694,10239085
1995-03-23,19.478968,19.927103,19.478968,19.927103,10.447989,11564994
1995-03-24,19.986855,20.166109,19.956980,19.986855,10.479316,10792628
1995-03-27,20.046606,20.345364,20.046606,20.315489,10.651623,8487244
1995-03-28,20.285612,20.285612,20.136232,20.195986,10.588964,5660952
1995-03-29,20.136232,20.255735,19.717974,19.837477,10.401000,12432338
1995-03-30,19.867352,19.927103,19.538719,19.688099,10.322678,12372506
1995-03-31,19.628345,19.956980,19.449093,19.628345,10.291350,10953712
1995-04-03,19.658222,19.956980,19.658222,19.807600,10.385327,7924914
1995-04-04,19.867352,19.986855,19.717974,19.837477,10.401000,7048366
1995-04-05,19.807600,20.106358,19.807600,20.076483,10.526315,8402727
1995-04-06,20.166109,20.225861,19.986855,20.046606,10.510643,6219516
1995-04-07,20.016729,20.345364,19.956980,20.076483,10.526315,10160007
1995-04-10,20.076483,20.554493,20.076483,20.554493,10.776937,8851670
1995-04-11,20.524618,20.763622,20.464867,20.733747,10.870914,10798904
1995-04-12,20.673996,20.942879,20.584370,20.823376,10.917917,7962989
1995-04-13,20.763622,20.883125,20.584370,20.644119,10.823930,5779778
1995-04-17,20.793499,21.152008,20.763622,21.002628,11.011896,9161286
1995-04-18,21.062380,21.152008,20.823376,21.092257,11.058892,8237459
1995-04-19,21.002628,21.092257,20.554493,20.823376,10.917917,10779658
1995-04-20,21.420889,21.600143,21.181883,21.271511,11.152877,25094377
1995-04-21,21.361137,21.988527,21.301386,21.898901,11.481822,24628698
1995-04-24,21.869024,22.436663,21.749521,22.347036,11.716782,18070278
1995-04-25,22.257408,22.436663,22.197659,22.376911,11.732441,14000919
1995-04-26,22.257408,22.884798,22.197659,22.765297,11.936085,15478708
1995-04-27,22.675669,23.153681,22.615917,23.153681,12.139712,14539818
1995-04-28,22.944551,23.004301,22.526291,22.615917,11.857766,20922510
1995-05-01,22.436663,22.526291,21.928776,22.018402,11.544479,14241499
1995-05-02,21.898901,22.317162,21.898901,22.197659,11.638471,14237315
1995-05-03,22.227533,22.615917,22.227533,22.526291,11.810768,11181322
1995-05-04,22.645794,22.974426,22.287285,22.406788,11.779358,18229688
1995-05-05,22.526291,22.615917,22.197659,22.257408,11.700831,12781283
1995-05-08,22.167782,22.765297,22.137905,22.406788,11.779358,11311026
1995-05-09,22.496414,22.556166,22.317162,22.376911,11.763647,11631102
1995-05-10,22.436663,22.705545,22.436663,22.436663,11.795067,12095526
1995-05-11,22.347036,22.735420,22.287285,22.526291,11.842179,10814803
1995-05-12,22.406788,22.854923,22.406788,22.556166,11.857889,11147850
1995-05-15,22.586042,22.795172,22.496414,22.705545,11.936418,7986419
1995-05-16,22.526291,22.914675,22.526291,22.615917,11.889302,11437801
1995-05-17,22.705545,22.854923,22.645794,22.675669,11.920711,10060428
1995-05-18,22.615917,22.974426,22.257408,22.257408,11.700831,14356978
1995-05-19,22.048279,22.406788,22.048279,22.317162,11.732243,17007123
1995-05-22,22.347036,22.795172,22.347036,22.765297,11.967830,9330738
