Date,Open,High,Low,Close,Adj Close,Volume
1995-01-03,15.247356,15.436178,15.247356,15.341767,2.475825,1253563
1995-01-04,15.011329,15.200151,15.011329,15.105740,2.469526,1955548
1995-01-05,15.105740,15.341767,15.011329,15.341767,2.508113,2488855
1995-01-06,15.341767,15.625000,15.341767,15.341767,2.508113,1981234
1995-01-09,15.294562,15.530589,15.294562,15.294562,2.500395,1182332
1995-01-10,15.341767,15.388973,15.247356,15.341767,2.508113,1664268
1995-01-11,15.294562,15.341767,15.152946,15.200151,2.484960,1198220
1995-01-12,15.247356,15.341767,15.152946,15.247356,2.492679,1057346
1995-01-13,15.341767,15.341767,15.200151,15.247356,2.492679,1587476
1995-01-16,15.341767,15.530589,15.294562,15.530589,2.538981,1276336
1995-01-17,15.388973,15.530589,15.294562,15.483384,2.531265,1961638
1995-01-18,15.388973,15.436178,15.247356,15.341767,2.508113,1671153
1995-01-19,15.294562,15.483384,15.247356,15.483384,2.531265,2231999
1995-01-20,15.436178,15.530589,15.341767,15.388973,2.515830,1988648
1995-01-23,15.200151,15.719411,15.200151,15.672205,2.562134,1619252
1995-01-24,15.672205,15.719411,15.530589,15.577795,2.546699,1154263
1995-01-25,15.672205,16.049849,15.577795,15.813822,2.585285,1338034
1995-01-26,15.813822,16.002644,15.813822,15.955438,2.608438,1016832
1995-01-27,16.002644,16.380287,15.955438,16.333082,2.670176,1938866
1995-01-30,16.285875,16.380287,15.908233,15.908233,2.600720,1903912
1995-01-31,16.002644,16.191465,16.002644,16.097054,2.631591,2439602
1995-02-01,16.097054,16.144260,15.955438,16.049849,2.623872,2406238
1995-02-02,16.097054,16.144260,15.813822,15.861027,2.593004,1439453
1995-02-03,16.049849,16.333082,16.002644,16.238670,2.654740,2101188
1995-02-06,16.191465,16.333082,16.097054,16.191465,2.647023,1210401
1995-02-07,16.333082,16.380287,16.144260,16.191465,2.647023,1547756
1995-02-08,16.191465,16.569109,16.191465,16.569109,2.708760,1803023
1995-02-09,16.474697,16.521902,16.238670,16.238670,2.654740,1149497
1995-02-10,16.238670,16.333082,16.144260,16.285875,2.662457,865631
1995-02-13,16.285875,16.380287,16.144260,16.238670,2.654740,847360
1995-02-14,16.333082,16.380287,15.955438,16.049849,2.623872,1039340
1995-02-15,16.049849,16.333082,15.955438,16.191465,2.647023,1193718
1995-02-16,16.238670,16.238670,15.719411,15.861027,2.593004,2143821
1995-02-17,15.861027,15.861027,15.530589,15.577795,2.546699,1965081
1995-02-21,15.577795,15.625000,15.436178,15.436178,2.523547,1893585
1995-02-22,15.483384,15.719411,15.341767,15.483384,2.531265,3095777
1995-02-23,15.577795,15.672205,15.530589,15.577795,2.546699,1744767
1995-02-24,15.672205,15.672205,15.388973,15.483384,2.531265,1660296
1995-02-27,15.483384,15.577795,15.388973,15.436178,2.523547,1740001
1995-02-28,15.483384,15.766616,15.483384,15.719411,2.569851,2712082
1995-03-01,15.766616,15.861027,15.625000,15.672205,2.562134,2887644
1995-03-02,15.672205,15.719411,15.530589,15.625000,2.554416,1963227
1995-03-03,15.436178,15.483384,15.341767,15.483384,2.531265,1373253
1995-03-06,15.388973,15.388973,15.247356,15.388973,2.515830,1300433
1995-03-07,15.247356,15.247356,14.964124,15.058535,2.461809,2095892
1995-03-08,15.247356,15.247356,15.058535,15.105740,2.469526,1451898
1995-03-09,15.058535,15.294562,15.058535,15.200151,2.484960,1588535
1995-03-10,15.200151,15.577795,15.011329,15.530589,2.538981,3668274
1995-03-13,15.577795,15.719411,15.530589,15.625000,2.554416,1656059
1995-03-14,16.002644,16.002644,15.672205,15.813822,2.585285,2101982
1995-03-15,15.908233,15.908233,15.625000,15.719411,2.569851,1515450
1995-03-16,15.625000,16.002644,15.625000,15.908233,2.600720,1697368
1995-03-17,15.955438,16.144260,15.861027,16.097054,2.631591,3992390
1995-03-20,16.097054,16.380287,16.097054,16.333082,2.670176,2604838
1995-03-21,16.238670,16.333082,15.719411,15.766616,2.577568,2127138
1995-03-22,15.813822,16.002644,15.719411,15.955438,2.608438,1750858
1995-03-23,15.908233,16.002644,15.813822,15.955438,2.608438,1913974
1995-03-24,15.955438,16.191465,15.908233,16.097054,2.631591,1555700
1995-03-27,16.238670,16.380287,16.144260,16.380287,2.677893,1037751
