Date,Open,High,Low,Close,Adj Close,Volume
1995-01-03,0.347098,0.347098,0.338170,0.342634,0.286800,103868800
1995-01-04,0.344866,0.353795,0.344866,0.351563,0.294274,158681600
1995-01-05,0.350446,0.351563,0.345982,0.347098,0.290536,73640000
1995-01-06,0.371652,0.385045,0.367188,0.375000,0.313892,1076622400
1995-01-09,0.371652,0.373884,0.366071,0.367885,0.307936,274086400
1995-01-10,0.368304,0.392857,0.368304,0.390067,0.326503,614790400
1995-01-11,0.390625,0.429129,0.381138,0.417411,0.349391,873824000
1995-01-12,0.411830,0.414063,0.399554,0.405134,0.339115,551779200
1995-01-13,0.411830,0.411830,0.396205,0.400670,0.335378,351377600
1995-01-16,0.400670,0.404018,0.395089,0.397321,0.332575,188977600
1995-01-17,0.397321,0.406250,0.393973,0.401786,0.336312,330108800
1995-01-18,0.401786,0.407366,0.399554,0.407366,0.340983,127657600
1995-01-19,0.406250,0.410714,0.401786,0.409598,0.342851,314294400
1995-01-20,0.419643,0.419643,0.379464,0.380580,0.318562,1000361600
1995-01-23,0.373884,0.380580,0.366071,0.377232,0.315760,398540800
1995-01-24,0.377232,0.378348,0.369420,0.371652,0.311089,218097600
1995-01-25,0.352679,0.375000,0.352679,0.365932,0.306301,517070400
1995-01-26,0.364955,0.370536,0.350446,0.352679,0.295208,246388800
1995-01-27,0.356027,0.360491,0.348214,0.356027,0.298010,298569600
1995-01-30,0.358259,0.361607,0.356027,0.358259,0.299878,230585600
1995-01-31,0.361607,0.364955,0.357143,0.360491,0.301747,212777600
1995-02-01,0.363839,0.363839,0.356027,0.358259,0.299878,158368000
1995-02-02,0.358259,0.373884,0.358259,0.371652,0.311089,203582400
1995-02-03,0.375000,0.376116,0.360491,0.361607,0.302681,319211200
1995-02-06,0.363839,0.363839,0.352679,0.361607,0.302681,243028800
1995-02-07,0.360491,0.366071,0.357143,0.364397,0.305016,201600000
1995-02-08,0.366071,0.378348,0.364955,0.377790,0.316227,402864000
1995-02-09,0.376116,0.391741,0.376116,0.389509,0.326036,475395200
1995-02-10,0.389509,0.394531,0.387277,0.390625,0.326970,350963200
1995-02-13,0.388393,0.397321,0.386161,0.390625,0.327869,283371200
1995-02-14,0.390625,0.393973,0.380580,0.383371,0.321781,165614400
1995-02-15,0.386161,0.388393,0.379464,0.380022,0.318970,184475200
1995-02-16,0.385045,0.386161,0.380580,0.385603,0.323654,218780800
1995-02-17,0.382813,0.383929,0.379464,0.379464,0.318501,121788800
1995-02-21,0.380580,0.381696,0.364955,0.366071,0.307260,301582400
1995-02-22,0.362723,0.366071,0.358259,0.364397,0.305855,293417600
1995-02-23,0.367188,0.373884,0.357143,0.358817,0.301171,314708800
1995-02-24,0.358259,0.360491,0.343750,0.348214,0.292272,568814400
1995-02-27,0.341518,0.348214,0.340262,0.341518,0.286651,268811200
1995-02-28,0.343750,0.356027,0.339286,0.352679,0.296019,222969600
1995-03-01,0.354911,0.358259,0.351981,0.357143,0.299766,224448000
1995-03-02,0.358259,0.363839,0.354911,0.357143,0.299766,268744000
1995-03-03,0.354911,0.363281,0.352679,0.359375,0.301640,145768000
1995-03-06,0.354911,0.357143,0.352679,0.354911,0.297893,132720000
1995-03-07,0.356027,0.356027,0.341518,0.342076,0.287120,150785600
1995-03-08,0.345982,0.358259,0.337054,0.353237,0.296488,364873600
1995-03-09,0.356027,0.360491,0.351563,0.354911,0.297893,196683200
1995-03-10,0.353795,0.360491,0.351563,0.352679,0.296019,137412800
1995-03-13,0.353795,0.353795,0.339286,0.340402,0.285715,325752000
1995-03-14,0.341518,0.341518,0.308036,0.312500,0.262295,727865600
1995-03-15,0.316964,0.323661,0.311384,0.312500,0.262295,730968000
1995-03-16,0.314732,0.321429,0.312500,0.314732,0.264169,316736000
1995-03-17,0.316964,0.316964,0.311384,0.313616,0.263232,215644800
1995-03-20,0.313616,0.318080,0.312500,0.314732,0.264169,189884800
1995-03-21,0.316964,0.328125,0.314732,0.323661,0.271663,305368000
1995-03-22,0.323661,0.352679,0.323661,0.339844,0.285246,479147200
1995-03-23,0.338170,0.339286,0.330218,0.331473,0.278220,170094400
1995-03-24,0.333705,0.338170,0.332589,0.337054,0.282905,128116800
1995-03-27,0.335938,0.335938,0.327009,0.332031,0.278689,142800000
1995-03-28,0.323661,0.324498,0.304688,0.306920,0.257612,689796800
1995-03-29,0.303571,0.311384,0.302455,0.306920,0.257612,496876800
1995-03-30,0.309152,0.316964,0.308036,0.315848,0.265105,273414400
1995-03-31,0.313616,0.318080,0.310268,0.314732,0.264169,183243200
1995-04-03,0.316964,0.319196,0.313616,0.316964,0.266042,154302400
1995-04-04,0.319196,0.320313,0.300223,0.302455,0.253864,428198400
1995-04-05,0.304688,0.310268,0.301339,0.310268,0.260422,264857600
1995-04-06,0.332589,0.339286,0.317243,0.328125,0.275410,722825600
1995-04-07,0.330357,0.331473,0.323661,0.328125,0.275410,295724800
1995-04-10,0.329241,0.330357,0.322545,0.327009,0.274473,117801600
1995-04-11,0.328125,0.338170,0.327009,0.337054,0.282905,214513600
1995-04-12,0.341518,0.353795,0.333705,0.348214,0.292272,474712000
1995-04-13,0.350446,0.350446,0.338170,0.341518,0.286651,174361600
1995-04-17,0.340402,0.351563,0.338170,0.342634,0.287588,208812800
1995-04-18,0.343750,0.344866,0.334821,0.334821,0.281030,231134400
1995-04-19,0.334821,0.334821,0.318080,0.324777,0.272600,279428800
1995-04-20,0.331473,0.343750,0.327009,0.335938,0.281968,329504000
1995-04-21,0.332589,0.352679,0.331473,0.349330,0.293208,666624000
1995-04-24,0.348214,0.353795,0.343750,0.348214,0.292272,272238400
1995-04-25,0.349330,0.351563,0.332589,0.337054,0.282905,273638400
1995-04-26,0.335938,0.345982,0.333705,0.341518,0.286651,230440000
1995-04-27,0.343750,0.343750,0.337054,0.338170,0.283841,139865600
1995-04-28,0.339286,0.342634,0.334821,0.341518,0.286651,195316800
1995-05-01,0.341518,0.345982,0.339286,0.341518,0.286651,177956800
1995-05-02,0.341518,0.342634,0.334821,0.340402,0.285715,120008000
1995-05-03,0.341518,0.344866,0.339286,0.340402,0.285715,168784000
1995-05-04,0.341518,0.356027,0.339286,0.343750,0.288525,303643200
1995-05-05,0.345982,0.349330,0.340402,0.347098,0.291335,208006400
1995-05-08,0.356027,0.366071,0.354911,0.361607,0.303513,386971200
1995-05-09,0.362723,0.369420,0.357143,0.368304,0.309134,322929600
1995-05-10,0.370536,0.373884,0.363839,0.369978,0.310539,275072000
1995-05-11,0.371652,0.371652,0.360491,0.366071,0.307260,523622400
1995-05-12,0.364955,0.390067,0.361607,0.389509,0.326932,647953600
1995-05-15,0.385045,0.390625,0.379464,0.389509,0.326932,393355200
1995-05-16,0.385045,0.396205,0.379464,0.390625,0.327869,332516800
1995-05-17,0.390625,0.396205,0.388393,0.392857,0.329743,263144000
1995-05-18,0.393973,0.393973,0.386161,0.387277,0.325059,371571200
1995-05-19,0.382813,0.390625,0.380580,0.381696,0.320375,322593600
1995-05-22,0.379464,0.393973,0.377232,0.393973,0.330679,371884800
1995-05-23,0.393973,0.396205,0.388393,0.391741,0.328806,276662400
1995-05-24,0.390625,0.395089,0.382813,0.388393,0.325996,264667200
1995-05-25,0.386161,0.392857,0.383929,0.387277,0.325059,182862400
1995-05-26,0.383929,0.385045,0.377232,0.381138,0.320793,114553600
1995-05-30,0.380580,0.382813,0.370536,0.375000,0.315627,196380800
1995-05-31,0.376116,0.376116,0.366071,0.371094,0.312340,159532800
1995-06-01,0.373884,0.379464,0.372768,0.376674,0.317036,186726400
1995-06-02,0.373884,0.378348,0.370536,0.376116,0.316567,105694400
1995-06-05,0.378348,0.388393,0.376116,0.388393,0.326900,254654400
1995-06-06,0.389509,0.396205,0.388393,0.392857,0.330657,315268800
1995-06-07,0.393973,0.393973,0.385045,0.385045,0.324082,124521600
1995-06-08,0.387277,0.387277,0.376116,0.383371,0.322673,136136000
1995-06-09,0.389509,0.390625,0.385045,0.388393,0.326900,186625600
1995-06-12,0.392857,0.397321,0.391741,0.394392,0.331949,212116800
1995-06-13,0.397321,0.398438,0.391741,0.392857,0.330657,125944000
1995-06-14,0.391741,0.391741,0.387277,0.389509,0.327839,118048000
1995-06-15,0.389509,0.390625,0.387277,0.389509,0.327839,92758400
1995-06-16,0.391741,0.392857,0.388393,0.391741,0.329718,89208000
1995-06-19,0.391741,0.404018,0.388393,0.396205,0.333475,469537600
1995-06-20,0.410714,0.426339,0.410714,0.422991,0.356020,738528000
1995-06-21,0.425223,0.447545,0.417411,0.440848,0.371050,626012800
1995-06-22,0.437500,0.443080,0.434152,0.438616,0.369171,473916800
1995-06-23,0.435268,0.437500,0.426339,0.435268,0.366353,231963200
1995-06-26,0.430804,0.433036,0.425223,0.429688,0.361657,152779200
1995-06-27,0.422991,0.430804,0.414063,0.414063,0.348506,217100800
1995-06-28,0.410714,0.424107,0.405134,0.416295,0.350384,266358400
1995-06-29,0.414063,0.429688,0.410714,0.421875,0.355081,232556800
1995-06-30,0.421875,0.427455,0.411830,0.414621,0.348975,165491200
1995-07-03,0.415179,0.420759,0.412946,0.419085,0.352732,39390400
1995-07-05,0.418527,0.427455,0.415179,0.415179,0.349445,177060800
1995-07-06,0.415179,0.419643,0.408482,0.419643,0.353202,184094400
1995-07-07,0.418527,0.439732,0.417411,0.434152,0.365414,387116800
1995-07-10,0.434152,0.445313,0.429688,0.434152,0.365414,297931200
1995-07-11,0.426339,0.434152,0.420201,0.420759,0.354141,214692800
1995-07-12,0.421875,0.428571,0.411830,0.419643,0.353202,283808000
1995-07-13,0.422991,0.435268,0.420759,0.425223,0.357899,352329600
1995-07-14,0.422991,0.437500,0.419643,0.435268,0.366353,277928000
1995-07-17,0.436384,0.444196,0.434152,0.437500,0.368232,226161600
1995-07-18,0.437500,0.442522,0.426339,0.429688,0.361657,254632000
1995-07-19,0.419643,0.428571,0.401786,0.406250,0.341929,521035200
1995-07-20,0.410714,0.422991,0.401786,0.420201,0.353672,331273600
1995-07-21,0.383929,0.400670,0.383929,0.390625,0.328778,757881600
1995-07-24,0.392857,0.406250,0.390625,0.405134,0.340990,214625600
1995-07-25,0.410714,0.414063,0.407366,0.408482,0.343808,263524800
1995-07-26,0.412946,0.412946,0.405134,0.405134,0.340990,171449600
1995-07-27,0.406250,0.424107,0.406250,0.417969,0.351793,325180800
1995-07-28,0.417411,0.421875,0.401786,0.406250,0.341929,260937600
1995-07-31,0.406250,0.407366,0.399554,0.401786,0.338172,158524800
1995-08-01,0.400670,0.400670,0.388393,0.388393,0.326900,210918400
1995-08-02,0.391741,0.401786,0.390625,0.396205,0.333475,275128000
1995-08-03,0.393973,0.407366,0.391741,0.401786,0.338172,213931200
1995-08-04,0.401786,0.402902,0.390625,0.395089,0.332536,192315200
1995-08-07,0.393973,0.398438,0.385045,0.387277,0.325961,193760000
1995-08-08,0.389509,0.390625,0.378348,0.379464,0.319384,234595200
1995-08-09,0.380580,0.390625,0.379464,0.385045,0.324082,369017600
1995-08-10,0.385045,0.386161,0.380580,0.381696,0.321263,164024000
1995-08-11,0.382813,0.385045,0.373884,0.384487,0.323612,206931200
1995-08-14,0.383929,0.390625,0.382813,0.387277,0.325961,167406400
1995-08-15,0.391741,0.393973,0.385045,0.393415,0.331127,317867200
1995-08-16,0.392857,0.397321,0.389509,0.397321,0.335327,292633600
1995-08-17,0.398438,0.406250,0.393973,0.398438,0.336270,246892800
1995-08-18,0.400670,0.402902,0.390625,0.400670,0.338154,241158400
1995-08-21,0.400670,0.405134,0.393973,0.393973,0.332502,271779200
1995-08-22,0.396205,0.402902,0.393973,0.399554,0.337212,217044800
1995-08-23,0.400670,0.409598,0.398438,0.406250,0.342863,253803200
1995-08-24,0.407366,0.412946,0.406250,0.408482,0.344747,287929600
1995-08-25,0.409598,0.409598,0.398438,0.399554,0.337212,134344000
1995-08-28,0.400670,0.401786,0.383929,0.383929,0.324025,243040000
1995-08-29,0.383929,0.386161,0.379464,0.385045,0.324967,317060800
1995-08-30,0.386161,0.390625,0.385045,0.387277,0.326850,153473600
1995-08-31,0.387277,0.388393,0.383929,0.383929,0.324025,87864000
1995-09-01,0.383929,0.388393,0.382813,0.383371,0.323554,98380800
1995-09-05,0.388393,0.388393,0.381696,0.388393,0.327792,179972800
1995-09-06,0.391741,0.394392,0.388393,0.390625,0.329676,200760000
1995-09-07,0.392857,0.404576,0.390625,0.399554,0.337212,262326400
1995-09-08,0.399554,0.400670,0.397321,0.399554,0.337212,174776000
1995-09-11,0.400670,0.406250,0.395089,0.395089,0.333443,172491200
1995-09-12,0.397321,0.400670,0.380580,0.383371,0.323554,326256000
1995-09-13,0.382813,0.387277,0.375000,0.378348,0.319314,322750400
1995-09-14,0.369420,0.371652,0.354911,0.357143,0.301418,550558400
1995-09-15,0.333705,0.356027,0.316964,0.320313,0.270335,1211963200
1995-09-18,0.324777,0.328683,0.320313,0.327567,0.276457,621488000
1995-09-19,0.328125,0.331473,0.322545,0.328125,0.276928,490022400
1995-09-20,0.332589,0.333705,0.325893,0.327009,0.275986,321809600
1995-09-21,0.325893,0.334821,0.324777,0.330357,0.278812,347334400
1995-09-22,0.329241,0.332589,0.324777,0.330915,0.279282,398641600
1995-09-25,0.341518,0.341657,0.333705,0.334961,0.282697,315212800
1995-09-26,0.337054,0.338170,0.331473,0.333705,0.281637,250902400
1995-09-27,0.334821,0.334821,0.310268,0.323661,0.273160,451236800
1995-09-28,0.325893,0.338170,0.325893,0.337054,0.284464,331184000
1995-09-29,0.339286,0.341518,0.329241,0.332589,0.280695,283416000
1995-10-02,0.337054,0.343750,0.334821,0.335938,0.283522,392000000
1995-10-03,0.340402,0.343750,0.331473,0.335938,0.283522,289822400
1995-10-04,0.327009,0.330357,0.321429,0.324777,0.274102,266772800
1995-10-05,0.323661,0.327009,0.320313,0.325893,0.275044,244070400
1995-10-06,0.328125,0.330357,0.318080,0.318638,0.268921,309041600
1995-10-09,0.315848,0.319196,0.306920,0.310826,0.262328,372568000
1995-10-10,0.306920,0.312500,0.300223,0.309710,0.261386,400265600
1995-10-11,0.314732,0.318080,0.304688,0.311384,0.262799,332875200
1995-10-12,0.312500,0.315848,0.310268,0.315290,0.266095,162052800
1995-10-13,0.319196,0.329241,0.316964,0.321429,0.271277,235188800
1995-10-16,0.323661,0.330357,0.320313,0.322545,0.272218,182067200
1995-10-17,0.325893,0.329241,0.320313,0.327009,0.275986,178617600
1995-10-18,0.330357,0.353237,0.328125,0.333705,0.281637,512400000
1995-10-19,0.320313,0.322545,0.310268,0.310268,0.261857,944899200
1995-10-20,0.314732,0.314732,0.309152,0.313616,0.264683,386332800
1995-10-23,0.313616,0.313616,0.310268,0.313616,0.264683,197803200
1995-10-24,0.316964,0.316964,0.311384,0.313616,0.264683,213494400
1995-10-25,0.314732,0.315848,0.310268,0.310268,0.261857,133302400
1995-10-26,0.311384,0.312500,0.308036,0.311384,0.262799,125865600
1995-10-27,0.311384,0.311384,0.304688,0.310268,0.261857,154212800
1995-10-30,0.311384,0.314732,0.309152,0.314732,0.265624,175638400
1995-10-31,0.314732,0.327009,0.313616,0.324219,0.273631,289217600
1995-11-01,0.327009,0.331473,0.316964,0.327009,0.275986,193233600
1995-11-02,0.329241,0.329241,0.323661,0.327009,0.275986,152756800
1995-11-03,0.328125,0.329241,0.320313,0.325893,0.275044,179435200
1995-11-06,0.325893,0.345982,0.324777,0.340402,0.287289,311774400
1995-11-07,0.337054,0.361607,0.334821,0.353795,0.298592,736388800
1995-11-08,0.354911,0.366071,0.345982,0.347098,0.292940,358825600
1995-11-09,0.354911,0.357143,0.347098,0.351563,0.296709,260108800
1995-11-10,0.351563,0.359375,0.347098,0.354911,0.299534,223115200
1995-11-13,0.359375,0.368304,0.357143,0.364955,0.308011,317374400
1995-11-14,0.366071,0.379464,0.366071,0.370536,0.312721,407276800
1995-11-15,0.375000,0.375000,0.358259,0.366071,0.308953,248136000
1995-11-16,0.364955,0.370536,0.352679,0.356585,0.300947,226228800
1995-11-17,0.357143,0.360491,0.354911,0.358259,0.302360,128531200
1995-11-20,0.359375,0.359375,0.343750,0.344866,0.291057,148456000
1995-11-21,0.345982,0.345982,0.338170,0.344866,0.291963,191609600
1995-11-22,0.344866,0.350446,0.343750,0.344866,0.291963,98806400
1995-11-24,0.347098,0.360491,0.345982,0.358817,0.303774,109950400
1995-11-27,0.362723,0.362723,0.351563,0.351563,0.297633,115875200
1995-11-28,0.351563,0.358259,0.350446,0.357143,0.302357,176288000
1995-11-29,0.358259,0.358259,0.348214,0.350446,0.296687,105268800
1995-11-30,0.347098,0.348214,0.339286,0.340402,0.288184,174854400
1995-12-01,0.339286,0.341518,0.331473,0.335938,0.284405,204209600
1995-12-04,0.358259,0.358259,0.348214,0.352679,0.298578,480681600
1995-12-05,0.343750,0.356027,0.341518,0.352679,0.298578,363596800
1995-12-06,0.354911,0.356027,0.342634,0.345982,0.292908,201107200
1995-12-07,0.345982,0.345982,0.338170,0.344308,0.291491,141926400
1995-12-08,0.345982,0.351563,0.338170,0.351563,0.297633,141355200
1995-12-11,0.352679,0.353795,0.342634,0.344866,0.291963,111652800
1995-12-12,0.344866,0.344866,0.339286,0.339286,0.287239,177553600
1995-12-13,0.341518,0.348214,0.328125,0.342634,0.290074,684902400
1995-12-14,0.347098,0.351563,0.339286,0.341518,0.289129,333502400
1995-12-15,0.316964,0.327009,0.306920,0.314732,0.266452,726880000
1995-12-18,0.313616,0.314732,0.284598,0.287946,0.243775,666534400
1995-12-19,0.292411,0.296875,0.287946,0.292411,0.247555,430864000
1995-12-20,0.299107,0.300223,0.290179,0.291295,0.246610,365736000
1995-12-21,0.292411,0.292411,0.282366,0.290179,0.245665,332875200
1995-12-22,0.291295,0.293527,0.286830,0.287946,0.243775,234662400
1995-12-26,0.290179,0.290179,0.283482,0.286272,0.242358,139507200
1995-12-27,0.286830,0.297991,0.284598,0.289063,0.244721,268564800
1995-12-28,0.286830,0.292411,0.284598,0.285714,0.241885,249995200
1995-12-29,0.285714,0.289063,0.282366,0.284598,0.240941,304136000
1996-01-02,0.287946,0.287946,0.283482,0.286830,0.242830,139294400
1996-01-03,0.285714,0.293527,0.284598,0.286830,0.242830,429833600
1996-01-04,0.289063,0.289063,0.280134,0.281808,0.238579,300182400
1996-01-05,0.282366,0.305804,0.280134,0.305804,0.258893,445928000
1996-01-08,0.308036,0.316964,0.303571,0.309152,0.261728,121340800
1996-01-09,0.309152,0.309152,0.292411,0.292411,0.247555,251216000
1996-01-10,0.290179,0.310268,0.287946,0.305804,0.258893,365433600
1996-01-11,0.291295,0.312500,0.289063,0.312500,0.264562,756739200
1996-01-12,0.310268,0.310268,0.296875,0.302455,0.256058,401856000
1996-01-15,0.301339,0.308036,0.297991,0.304688,0.257949,363081600
1996-01-16,0.306920,0.310268,0.300223,0.308594,0.261256,352912000
1996-01-17,0.306920,0.306920,0.301339,0.303571,0.257003,236409600
1996-01-18,0.293527,0.297991,0.271205,0.285156,0.241413,698387200
1996-01-19,0.276786,0.283482,0.262277,0.266741,0.225823,829225600
1996-01-22,0.265625,0.276786,0.261161,0.272321,0.230547,499744000
1996-01-23,0.301339,0.303571,0.276786,0.282366,0.239051,988288000
1996-01-24,0.286830,0.287946,0.283482,0.287946,0.243775,655894400
1996-01-25,0.283482,0.285714,0.268973,0.270089,0.228657,445200000
1996-01-26,0.271205,0.279018,0.255580,0.273438,0.231493,735750400
1996-01-29,0.258929,0.265625,0.256696,0.260045,0.220154,332595200
1996-01-30,0.241071,0.251116,0.239816,0.243862,0.206453,622843200
1996-01-31,0.247768,0.250000,0.244420,0.246652,0.208816,328059200
1996-02-01,0.245536,0.253348,0.245536,0.253348,0.214484,333043200
